Wind Speed;Production;SMP;Rounded Prod
11.7;1750;87.06;7000
13.2;1750;88.63;7000
13.2;1750;89.37;7000
12.5;1750;88.98;7000
11.9;1750;88.82;7000
11.3;1750;88.82;7000
10.6;1750;94.31;7000
12.4;1750;94.34;7000
11.5;1750;91.14;7000
11;1750;94.44;7000
10.2;1750;97.74;7000
9.1;1419.47;98.08;5677.88
8.8;1279.78;99.78;5119.12
10.6;1750;104.46;7000
10.2;1750;104.46;7000
9.7;1718.91;107.25;6875.64
8.6;1188.46;104.62;4753.84
7.9;877.4;99.47;3509.6
7.9;877.4;89.8;3509.6
7.6;766.18;85.7;3064.72
8.4;1097.13;80.56;4388.52
8.6;1188.46;76.77;4753.84
8;914.48;75.44;3657.92
7.2;617.87;78.14;2471.48
6.2;432.77;89.93;1731.08
5.6;334.07;98;1336.28
4.6;136.58;98.62;546.32
4.8;182.1;92.42;728.4
3.7;0;89.8;0
1.5;0;89.8;0
2.8;0;89.8;0
1.8;0;89.8;0
2.3;0;89.8;0
1.7;0;89.68;0
1.9;0;89.8;0
2.1;0;95.87;0
2.1;0;99.71;0
2.8;0;99.71;0
3.4;0;99.74;0
4.4;91.05;99.72;364.2
6.1;418.9;101.44;1675.6
8;914.48;98.62;3657.92
7.9;877.4;88.84;3509.6
8.3;1051.47;87.12;4205.88
9.3;1512.52;85.56;6050.08
11.8;1750;85.56;7000
12.3;1750;82.13;7000
12.8;1750;79.79;7000
12.6;1750;79.79;7000
10;1750;79.79;7000
8.1;960.14;79.09;3840.56
5.5;316.33;78.93;1265.32
3;0;76.07;0
2.6;0;78.19;0
4.1;22.76;83.03;91.04
5.9;387.29;79.79;1549.16
5.7;351.81;78.19;1407.24
7.4;692.02;74.66;2768.08
4.3;68.29;72.61;273.16
1.7;0;78.06;0
3.3;0;85.56;0
6.6;488.24;88.84;1952.96
8.1;960.14;91.53;3840.56
8.7;1234.12;91.44;4936.48
9.1;1419.47;88.38;5677.88
9.6;1656.74;86.3;6626.96
10.4;1750;100.21;7000
10.3;1750;103.81;7000
10.8;1750;97.84;7000
10.8;1750;86;7000
11.2;1750;81.15;7000
11.8;1750;79.76;7000
11.5;1750;52.78;7000
5.7;351.81;68.85;1407.24
4;0;50.85;0
2.8;0;49.18;0
2.9;0;56.02;0
4.2;45.53;49.05;182.12
5.5;316.33;48.79;1265.32
4.3;68.29;56.91;273.16
4.4;91.05;56.92;364.2
4.1;22.76;79.76;91.04
3.6;0;79.76;0
1;0;78.38;0
2.6;0;81.15;0
0.7;0;83.88;0
3.6;0;89.34;0
5.7;351.81;90.39;1407.24
6.2;432.77;92.3;1731.08
7.1;580.8;95;2323.2
9.2;1467.83;79.53;5871.32
6.2;432.77;73;1731.08
6.3;446.64;66.87;1786.56
6.5;474.37;64.64;1897.48
7.7;803.25;65.31;3213
7.6;766.18;71.04;3064.72
6.9;529.85;86.65;2119.4
2.6;0;95.96;0
1.2;0;99.35;0
1.8;0;95.91;0
2.8;0;99.37;0
2.3;0;102.73;0
2.9;0;104.46;0
1.8;0;105.03;0
3.8;0;104.46;0
3.6;0;105.47;0
2.4;0;109.05;0
1.8;0;105.21;0
0.4;0;103.46;0
0.6;0;104.85;0
1.6;0;104.01;0
4.4;91.05;99.38;364.2
5.4;298.59;98.74;1194.36
5.1;245.37;98.74;981.48
5.3;280.85;89;1123.4
4.4;91.05;80.08;364.2
4.8;182.1;79.31;728.4
5.7;351.81;76.49;1407.24
6.1;418.9;78.75;1675.6
6.5;474.37;80.08;1897.48
6.6;488.24;91.99;1952.96
3.5;0;97.56;0
1.8;0;99.72;0
1.6;0;97.47;0
0.7;0;99.61;0
0.5;0;110.51;0
0.6;0;112.49;0
1;0;111.08;0
2.3;0;113.2;0
3.2;0;115.59;0
3;0;127;0
3.3;0;126.06;0
1.1;0;125.51;0
0.6;0;124;0
0.1;0;122.47;0
1.4;0;117.13;0
1.9;0;109.88;0
4;0;106.18;0
5.1;245.37;98.1;981.48
5.5;316.33;90.35;1265.32
5.6;334.07;85.14;1336.28
6.1;418.9;83.85;1675.6
6.1;418.9;84;1675.6
6.5;474.37;85.14;1897.48
3.4;0;99.68;0
3.5;0;113;0
2.6;0;119.23;0
1.3;0;118;0
4.9;204.87;124;819.48
5;227.63;133.85;910.52
4.1;22.76;140.14;91.04
1.3;0;140.17;0
2.4;0;140.17;0
4;0;140.19;0
1.7;0;140.19;0
1;0;140.17;0
0.8;0;139.33;0
0.9;0;138.06;0
3;0;131;0
3.6;0;129;0
3.2;0;120.13;0
4.7;159.34;114.22;637.36
5.5;316.33;99.99;1265.32
8;914.48;89.96;3657.92
9;1371.11;85.34;5484.44
8.6;1188.46;84.95;4753.84
8.6;1188.46;84.95;4753.84
8.3;1051.47;88.4;4205.88
8.1;960.14;102.42;3840.56
7.3;654.95;113.64;2619.8
6.3;446.64;131.17;1786.56
4.9;204.87;131.24;819.48
5.2;263.11;130.31;1052.44
5.9;387.29;131.46;1549.16
5.6;334.07;138.96;1336.28
4;0;142.17;0
4.4;91.05;142.17;364.2
4.9;204.87;142.17;819.48
5.9;387.29;142.18;1549.16
6.8;515.98;142.33;2063.92
7.1;580.8;142.35;2323.2
7.6;766.18;142.19;3064.72
8.6;1188.46;142.34;4753.84
9.5;1594.57;141.09;6378.28
9.7;1718.91;141.07;6875.64
10.7;1750;142.18;7000
11.4;1750;142.17;7000
10.1;1750;131.15;7000
12.1;1750;105.92;7000
13.3;1750;101.72;7000
10.4;1750;96.97;7000
11.4;1750;97.77;7000
12.4;1750;106.05;7000
11.9;1750;122.79;7000
12.3;1750;131.49;7000
11.4;1750;134.24;7000
11.7;1750;141.09;7000
11.6;1750;142.84;7000
12;1750;144.75;7000
12.2;1750;150;7000
12.8;1750;148.27;7000
12.3;1750;149.57;7000
12.4;1750;155.38;7000
12.1;1750;160.19;7000
12.7;1750;160.35;7000
10.7;1750;160.35;7000
10.1;1750;160.35;7000
10.5;1750;153.39;7000
11.6;1750;147.1;7000
12.7;1750;142.37;7000
13.1;1750;160.19;7000
11.7;1750;150;7000
11.7;1750;150;7000
12.7;1750;122.84;7000
13.6;1750;112.39;7000
13.8;1750;104.46;7000
14.4;1750;102.84;7000
15.8;1750;102.87;7000
15.2;1750;119;7000
15;1750;119;7000
14.6;1750;121.31;7000
15.2;1750;150;7000
14.9;1750;160;7000
17.1;1750;160;7000
16.4;1750;160;7000
15.2;1750;160;7000
13.8;1750;160.35;7000
13.4;1750;160.35;7000
12.8;1750;160.36;7000
14.1;1750;160.2;7000
13.3;1750;160.35;7000
12.7;1750;160.19;7000
13.1;1750;160.35;7000
13.6;1750;160.37;7000
14.3;1750;160.19;7000
15.1;1750;160.17;7000
14.3;1750;142;7000
14.2;1750;132.22;7000
14.4;1750;105.7;7000
14.8;1750;102.07;7000
15;1750;100.13;7000
16.6;1750;90.2;7000
15.6;1750;90.12;7000
14.7;1750;93.3;7000
14.8;1750;103.16;7000
14.2;1750;129.99;7000
14.2;1750;141.99;7000
15.5;1750;142.1;7000
14.6;1750;142;7000
13.5;1750;141.98;7000
11.9;1750;142.3;7000
11;1750;158.1;7000
11.5;1750;160.17;7000
13.3;1750;143.51;7000
12.5;1750;160.17;7000
11.9;1750;142.3;7000
12.5;1750;160.17;7000
13;1750;160.18;7000
9.6;1656.74;145.05;6626.96
6.2;432.77;127.46;1731.08
7.3;654.95;105.5;2619.8
7.8;840.33;98.45;3361.32
7.5;729.1;96.5;2916.4
6.9;529.85;95.5;2119.4
6.5;474.37;113.02;1897.48
6.1;418.9;142.1;1675.6
5.4;298.59;160.18;1194.36
5;227.63;160.22;910.52
4.6;136.58;160.22;546.32
4.2;45.53;160.22;182.12
3.6;0;160.24;0
3.7;0;160.24;0
3.2;0;160.24;0
1.9;0;160.23;0
2.3;0;160.33;0
1.7;0;160.2;0
1.1;0;160.2;0
0.9;0;160.18;0
1.6;0;160.17;0
2.6;0;141.98;0
4.5;113.81;160.19;455.24
5.9;387.29;160.22;1549.16
6.8;515.98;161.53;2063.92
6.1;418.9;133.71;1675.6
6.4;460.5;103.22;1842
6.4;460.5;96.71;1842
5.7;351.81;95.5;1407.24
4.7;159.34;100.55;637.36
3.1;0;128.85;0
4.6;136.58;160.79;546.32
5.2;263.11;163.05;1052.44
5.2;263.11;164.56;1052.44
5.5;316.33;166.06;1265.32
6.5;474.37;167.56;1897.48
7.2;617.87;169.06;2471.48
5.2;263.11;169.06;1052.44
5.6;334.07;170;1336.28
4.8;182.1;168.73;728.4
1.7;0;174.56;0
3;0;173.06;0
5.3;280.85;176.06;1123.4
4.3;68.29;174.56;273.16
4.6;136.58;176;546.32
5.1;245.37;171.53;981.48
6.6;488.24;167.16;1952.96
7.4;692.02;166.06;2768.08
8.1;960.14;200.08;3840.56
7.5;729.1;190.01;2916.4
8.4;1097.13;134.93;4388.52
7.6;766.18;108.58;3064.72
7.8;840.33;105.3;3361.32
8.2;1005.81;105.1;4023.24
8.3;1051.47;141.11;4205.88
7.2;617.87;199;2471.48
5.6;334.07;200.09;1336.28
5.4;298.59;205;1194.36
4.8;182.1;205;728.4
5.4;298.59;205;1194.36
6.2;432.77;205;1731.08
6.6;488.24;205;1952.96
4.6;136.58;205;546.32
3.4;0;205;0
2.8;0;205;0
3;0;205;0
3.4;0;205;0
4.5;113.81;205;455.24
6.6;488.24;205;1952.96
6.6;488.24;200.06;1952.96
7;543.72;205;2174.88
7;543.72;205;2174.88
7.7;803.25;160.7;3213
6.3;446.64;160.2;1786.56
9.2;1467.83;123.78;5871.32
11.2;1750;113.73;7000
11.1;1750;105.7;7000
11.1;1750;105.5;7000
10;1750;105.7;7000
8.6;1188.46;147.31;4753.84
7;543.72;180.16;2174.88
6.2;432.77;182.05;1731.08
5.8;369.55;185.2;1478.2
5.8;369.55;185.7;1478.2
5.9;387.29;185.86;1549.16
4.6;136.58;185.7;546.32
4.9;204.87;185.54;819.48
5.8;369.55;185.37;1478.2
6.7;502.11;185.7;2008.44
7.6;766.18;185.86;3064.72
9.1;1419.47;195.58;5677.88
7.6;766.18;185.86;3064.72
7.2;617.87;185.86;2471.48
6.9;529.85;180.37;2119.4
6.3;446.64;170.54;1786.56
6.4;460.5;160.54;1842
6.1;418.9;129.83;1675.6
5.8;369.55;103.59;1478.2
6.2;432.77;100.45;1731.08
6.7;502.11;95.5;2008.44
7;543.72;92.75;2174.88
6.5;474.37;92.07;1897.48
5.5;316.33;100.1;1265.32
6.5;474.37;104.93;1897.48
6.1;418.9;129.5;1675.6
5.5;316.33;131.96;1265.32
4.8;182.1;140.11;728.4
5;227.63;177.41;910.52
5.3;280.85;186.06;1123.4
5.3;280.85;185.89;1123.4
5.2;263.11;159.93;1052.44
5.6;334.07;134.02;1336.28
5.4;298.59;124.65;1194.36
6;405.03;124.65;1620.12
7.3;654.95;130.68;2619.8
6.9;529.85;132.67;2119.4
6.8;515.98;137.07;2063.92
6.2;432.77;138;1731.08
5.2;263.11;146.1;1052.44
4.7;159.34;142.11;637.36
4.7;159.34;132.23;637.36
4.2;45.53;110.75;182.12
4.5;113.81;98.27;455.24
4.8;182.1;94.88;728.4
4.6;136.58;94.02;546.32
3;0;85.16;0
2.8;0;84.1;0
4.4;91.05;81.42;364.2
3.7;0;84.1;0
3.6;0;84.1;0
3.6;0;89.4;0
3.3;0;113.93;0
3.5;0;138.36;0
3.2;0;141.5;0
2.7;0;132.24;0
1.9;0;160.32;0
0.5;0;160.8;0
1.2;0;160.8;0
2;0;160.8;0
3.4;0;160.64;0
3.7;0;161.12;0
3.1;0;160.16;0
2.5;0;160.16;0
2.4;0;160.32;0
1.6;0;152.64;0
3.2;0;152.16;0
3.3;0;124;0
3.7;0;118.18;0
2.6;0;105.5;0
1.9;0;104.56;0
1.2;0;102.14;0
4.1;22.76;93.71;91.04
2.8;0;85.97;0
2;0;83.97;0
1.7;0;85.97;0
4.6;136.58;93.71;546.32
4.3;68.29;100;273.16
0.6;0;100;0
0.7;0;101.51;0
2.3;0;105.7;0
3.2;0;120.85;0
0.7;0;152.96;0
0.8;0;152.96;0
2.5;0;152.48;0
4.2;45.53;164.12;182.12
3.9;0;164.12;0
4.5;113.81;152.64;455.24
4.9;204.87;148.14;819.48
5.1;245.37;150;981.48
6.4;460.5;135;1842
6.3;446.64;123.58;1786.56
5.8;369.55;109.33;1478.2
5.4;298.59;107.14;1194.36
4.7;159.34;129.41;637.36
3.2;0;145;0
4.6;136.58;153.6;546.32
4;0;153.76;0
2.8;0;153.12;0
2;0;153.12;0
4;0;153.28;0
3.2;0;153.76;0
4.1;22.76;153.92;91.04
5;227.63;154.08;910.52
4.7;159.34;154.4;637.36
4.8;182.1;177.4;728.4
6.4;460.5;194.92;1842
6.8;515.98;208.12;2063.92
9.2;1467.83;198.64;5871.32
8.3;1051.47;200;4205.88
8.7;1234.12;189.99;4936.48
8.1;960.14;175.32;3840.56
7.8;840.33;152.8;3361.32
8.1;960.14;130.25;3840.56
7.8;840.33;112.49;3361.32
7.7;803.25;105.1;3213
7.7;803.25;103.16;3213
7.9;877.4;101.51;3509.6
8.3;1051.47;101.61;4205.88
9.7;1718.91;113.03;6875.64
9.9;1750;115.05;7000
9.4;1553.55;120.79;6214.2
8;914.48;115.04;3657.92
7.9;877.4;122.21;3509.6
7.6;766.18;128.68;3064.72
6.6;488.24;155;1952.96
8.5;1142.8;155.9;4571.2
8.9;1325.45;155;5301.8
9.2;1467.83;157.95;5871.32
9.7;1718.91;183.46;6875.64
9.8;1750;190.48;7000
10;1750;202.16;7000
9.1;1419.47;179.93;5677.88
9.2;1467.83;178.95;5871.32
8.7;1234.12;156.6;4936.48
8.1;960.14;127.36;3840.56
6.2;432.77;142.05;1731.08
4.9;204.87;126.86;819.48
7.4;692.02;123;2768.08
7.9;877.4;112.1;3509.6
8.1;960.14;104.31;3840.56
8;914.48;104.21;3657.92
7.3;654.95;105.1;2619.8
6.3;446.64;123;1786.56
5.8;369.55;162.05;1478.2
5.3;280.85;165.42;1123.4
5.3;280.85;138.05;1123.4
5.5;316.33;130.14;1265.32
4.8;182.1;164.56;728.4
3.9;0;169.08;0
4.7;159.34;168.48;637.36
5.3;280.85;169.66;1123.4
4.7;159.34;168.35;637.36
6.1;418.9;171.44;1675.6
7.3;654.95;179.96;2619.8
8.1;960.14;191.96;3840.56
6.7;502.11;200;2008.44
6.3;446.64;194.52;1786.56
6.1;418.9;163.18;1675.6
6;405.03;157.65;1620.12
6.7;502.11;136.24;2008.44
7.1;580.8;133.71;2323.2
7;543.72;112.64;2174.88
7.5;729.1;96;2916.4
8.2;1005.81;85.5;4023.24
7.9;877.4;83.59;3509.6
7.4;692.02;85.5;2768.08
6.6;488.24;100.26;1952.96
7.2;617.87;113;2471.48
6.6;488.24;113;1952.96
5.6;334.07;101.61;1336.28
5.1;245.37;96.98;981.48
4.5;113.81;101.36;455.24
4;0;105.68;0
4.6;136.58;106.98;546.32
4.6;136.58;107;546.32
3.9;0;107.08;0
3.9;0;115.05;0
4.5;113.81;125.05;455.24
5.5;316.33;125;1265.32
7.7;803.25;140.06;3213
7.2;617.87;146.78;2471.48
5.7;351.81;118.49;1407.24
5;227.63;114.15;910.52
4.7;159.34;111.76;637.36
4.7;159.34;103.16;637.36
4.9;204.87;95.19;819.48
5.3;280.85;93.87;1123.4
5.1;245.37;88.43;981.48
4.7;159.34;87.75;637.36
3.6;0;90.41;0
2.3;0;98.68;0
3.5;0;115.04;0
2.6;0;114.88;0
0.3;0;108.6;0
3.9;0;106.43;0
2.6;0;112.27;0
1.8;0;116.01;0
3.3;0;128.02;0
3.8;0;128.27;0
3.4;0;128.33;0
1.7;0;130;0
1.8;0;130;0
1.2;0;129.98;0
4.2;45.53;127.88;182.12
5.5;316.33;129.41;1265.32
5.1;245.37;115.01;981.48
4.7;159.34;123.33;637.36
4.2;45.53;106.43;182.12
3.1;0;107.34;0
5.5;316.33;94.18;1265.32
6.6;488.24;94.98;1952.96
6.9;529.85;92.89;2119.4
7.1;580.8;86.18;2323.2
6.2;432.77;86.18;1731.08
5.8;369.55;86.81;1478.2
5.6;334.07;94.17;1336.28
5.7;351.81;96.62;1407.24
5.6;334.07;93.71;1336.28
5.6;334.07;92.89;1336.28
6;405.03;94.15;1620.12
6.1;418.9;94.13;1675.6
6.1;418.9;94.09;1675.6
6.2;432.77;87.92;1731.08
6.8;515.98;92.08;2063.92
6.1;418.9;94.09;1675.6
5.4;298.59;100.85;1194.36
6.5;474.37;108.1;1897.48
5.9;387.29;107.34;1549.16
5.4;298.59;111.3;1194.36
4.6;136.58;108.46;546.32
4.3;68.29;108.32;273.16
4.3;68.29;95.16;273.16
5.2;263.11;103.16;1052.44
6.8;515.98;91.91;2063.92
7;543.72;77;2174.88
7.1;580.8;83.8;2323.2
7.3;654.95;85.49;2619.8
7.3;654.95;83.8;2619.8
7.2;617.87;91.93;2471.48
7.1;580.8;104.92;2323.2
6.1;418.9;91.9;1675.6
6;405.03;85.49;1620.12
5.7;351.81;86.81;1407.24
6;405.03;86.81;1620.12
5.7;351.81;85.9;1407.24
5.8;369.55;84.03;1478.2
5.8;369.55;85.49;1478.2
6.1;418.9;89.22;1675.6
6.5;474.37;95.44;1897.48
6.8;515.98;104.06;2063.92
6.7;502.11;104.92;2008.44
5.7;351.81;105.14;1407.24
5.3;280.85;125.44;1123.4
5.2;263.11;132.63;1052.44
5;227.63;113;910.52
5;227.63;109.93;910.52
5.1;245.37;91.93;981.48
6.9;529.85;83.91;2119.4
7.4;692.02;75.12;2768.08
7.6;766.18;75.05;3064.72
7.5;729.1;79.94;2916.4
7.5;729.1;83.91;2916.4
7.9;877.4;93.7;3509.6
8.3;1051.47;104.94;4205.88
9.1;1419.47;104.99;5677.88
9.1;1419.47;103.16;5677.88
8.6;1188.46;101.5;4753.84
8.1;960.14;101.5;3840.56
7.7;803.25;104.95;3213
8;914.48;104.99;3657.92
8.7;1234.12;113;4936.48
9.8;1750;112.48;7000
9.5;1594.57;113;6378.28
8.2;1005.81;115.82;4023.24
7.6;766.18;130.85;3064.72
7;543.72;132.98;2174.88
7;543.72;140.91;2174.88
6.7;502.11;122.95;2008.44
6.7;502.11;126.92;2008.44
6.7;502.11;116.45;2008.44
7;543.72;103.16;2174.88
8.1;960.14;101.5;3840.56
8.2;1005.81;94.25;4023.24
7.7;803.25;91.21;3213
7.5;729.1;90.55;2916.4
7.6;766.18;91.9;3064.72
7.2;617.87;107.95;2471.48
7.8;840.33;113;3361.32
6.4;460.5;113;1842
5.2;263.11;104.96;1052.44
5;227.63;104.92;910.52
4.3;68.29;104.97;273.16
3.8;0;120.12;0
5.5;316.33;118.58;1265.32
4.5;113.81;124.49;455.24
3.9;0;132.24;0
3.2;0;142.87;0
3.3;0;148.9;0
3.9;0;147;0
3.6;0;125.38;0
5.4;298.59;130.19;1194.36
5.3;280.85;114.59;1123.4
5.5;316.33;142.37;1265.32
5.8;369.55;142.37;1478.2
5.9;387.29;105.02;1549.16
5.1;245.37;99.96;981.48
5.4;298.59;91.38;1194.36
5.7;351.81;89;1407.24
5.6;334.07;89;1336.28
5.8;369.55;90.23;1478.2
5.7;351.81;103.57;1407.24
4.5;113.81;110.23;455.24
3.7;0;113;0
2.5;0;111.73;0
1.2;0;107.39;0
1.9;0;111.04;0
3.8;0;115.7;0
3.2;0;112.41;0
4.1;22.76;113;91.04
4.4;91.05;113.17;364.2
4.7;159.34;118.2;637.36
6.2;432.77;125.9;1731.08
5.4;298.59;130.33;1194.36
5;227.63;130.99;910.52
4.7;159.34;132.32;637.36
4.5;113.81;129.2;455.24
4.7;159.34;142.37;637.36
5.4;298.59;142.74;1194.36
5.2;263.11;124.84;1052.44
6.9;529.85;105.1;2119.4
7.3;654.95;97.88;2619.8
7;543.72;89;2174.88
6.6;488.24;86.42;1952.96
6.5;474.37;86.42;1897.48
6.6;488.24;90.31;1952.96
6.9;529.85;98.28;2119.4
7.2;617.87;101.22;2471.48
6.9;529.85;97.15;2119.4
6.6;488.24;96.85;1952.96
6.7;502.11;98.06;2008.44
6.1;418.9;100.23;1675.6
5.6;334.07;97.19;1336.28
4.9;204.87;98.28;819.48
4.8;182.1;105.1;728.4
5.7;351.81;106.57;1407.24
6.7;502.11;113;2008.44
6.3;446.64;121;1786.56
7.1;580.8;130.46;2323.2
6.7;502.11;128;2008.44
5.9;387.29;121;1549.16
5.7;351.81;107.54;1407.24
5.6;334.07;104.19;1336.28
5.8;369.55;99.35;1478.2
6.4;460.5;89.02;1842
7.6;766.18;89;3064.72
7.9;877.4;73.85;3509.6
8.1;960.14;74.37;3840.56
8;914.48;87.58;3657.92
8.6;1188.46;94.97;4753.84
10.1;1750;105;7000
10.3;1750;107.8;7000
9.8;1750;103.83;7000
8.9;1325.45;99.35;5301.8
8.5;1142.8;94.77;4571.2
8.4;1097.13;95.13;4388.52
6.3;446.64;94.58;1786.56
7.8;840.33;94.59;3361.32
8.7;1234.12;99.35;4936.48
9.3;1512.52;95.21;6050.08
8.5;1142.8;108.64;4571.2
8.1;960.14;113;3840.56
9.9;1750;117.01;7000
11;1750;119.06;7000
9.6;1656.74;118.43;6626.96
8.7;1234.12;113.11;4936.48
7.9;877.4;107.82;3509.6
8.5;1142.8;120;4571.2
10.7;1750;103.16;7000
11.4;1750;94.17;7000
11.1;1750;91.51;7000
11.9;1750;89.04;7000
11.5;1750;89.02;7000
11.3;1750;92.18;7000
13.2;1750;103.16;7000
12.8;1750;100.18;7000
11.9;1750;92.15;7000
11.6;1750;89.02;7000
11.5;1750;89.02;7000
11.3;1750;91.51;7000
12;1750;89.02;7000
12.5;1750;89.93;7000
12.1;1750;89.97;7000
11.9;1750;92.15;7000
11.6;1750;105.26;7000
10.3;1750;112.51;7000
11.6;1750;120;7000
10.4;1750;120;7000
9.6;1656.74;105.26;6626.96
9.6;1656.74;104.43;6626.96
9.4;1553.55;93.87;6214.2
10;1750;98.2;7000
13.5;1750;105.1;7000
13.6;1750;107.86;7000
12.5;1750;94.79;7000
12.2;1750;91.82;7000
12.1;1750;93.08;7000
12.4;1750;93.08;7000
14.5;1750;94.79;7000
13.8;1750;91.82;7000
12.8;1750;87.7;7000
11.7;1750;85.42;7000
12.2;1750;82.68;7000
12;1750;85.19;7000
13;1750;76.57;7000
12;1750;85.2;7000
11.4;1750;90.44;7000
10.5;1750;91.82;7000
10.5;1750;93.08;7000
9.6;1656.74;103.37;6626.96
9.4;1553.55;124.66;6214.2
9;1371.11;146;5484.44
8.4;1097.13;136.1;4388.52
8.1;960.14;129.63;3840.56
7.9;877.4;113;3509.6
8.3;1051.47;90.42;4205.88
10.1;1750;81.52;7000
9.7;1718.91;65.06;6875.64
9;1371.11;62.71;5484.44
8.6;1188.46;64.96;4753.84
9.3;1512.52;81.52;6050.08
9.3;1512.52;96.48;6050.08
13.1;1750;106.37;7000
13.1;1750;109.48;7000
12.6;1750;103.35;7000
12.8;1750;101.4;7000
12.4;1750;97.77;7000
12.2;1750;103.38;7000
12.3;1750;103.35;7000
11.8;1750;103.38;7000
11.8;1750;108.8;7000
11.5;1750;107.99;7000
11.2;1750;113;7000
11;1750;126.07;7000
11.3;1750;145.55;7000
10.6;1750;146.6;7000
9.3;1512.52;120.15;6050.08
8.2;1005.81;103.38;4023.24
8.4;1097.13;106.36;4388.52
9.2;1467.83;90;5871.32
9.9;1750;81.04;7000
10;1750;78.39;7000
9.6;1656.74;71.91;6626.96
9.8;1750;75.38;7000
10.6;1750;83.23;7000
10.2;1750;99.09;7000
13.5;1750;110.67;7000
13.1;1750;103.38;7000
12.3;1750;103.35;7000
12;1750;103.16;7000
11.7;1750;103.36;7000
11.2;1750;109.87;7000
11.9;1750;113;7000
11;1750;113;7000
11;1750;122.6;7000
11.1;1750;121.25;7000
10.8;1750;134.79;7000
10.7;1750;140;7000
9.9;1750;166.46;7000
9.5;1594.57;155.39;6378.28
8.6;1188.46;138.99;4753.84
7.6;766.18;140.64;3064.72
7;543.72;133.67;2174.88
7.4;692.02;93.06;2768.08
10.2;1750;90.46;7000
9.8;1750;84.81;7000
9.3;1512.52;84.25;6050.08
9.4;1553.55;90;6214.2
8.8;1279.78;91.11;5119.12
9.8;1750;105;7000
9.3;1512.52;113;6050.08
9.5;1594.57;117.07;6378.28
9.6;1656.74;113;6626.96
8.8;1279.78;110.02;5119.12
8;914.48;105.89;3657.92
6.8;515.98;113;2063.92
5;227.63;113;910.52
4.1;22.76;112.51;91.04
3.6;0;112.6;0
2;0;113;0
1.2;0;123.95;0
3;0;134.21;0
6.5;474.37;139.02;1897.48
6.6;488.24;137.99;1952.96
6;405.03;117.97;1620.12
5.4;298.59;112.09;1194.36
4.3;68.29;105.47;273.16
3.5;0;94.83;0
6.7;502.11;91.34;2008.44
6.3;446.64;91.22;1786.56
6;405.03;89.8;1620.12
5.1;245.37;91.16;981.48
3.8;0;97.01;0
1;0;111.47;0
4.2;45.53;128.05;182.12
2;0;133.07;0
2;0;130.5;0
3.7;0;129.2;0
3.7;0;128.03;0
4.1;22.76;130.41;91.04
4.8;182.1;124.2;728.4
4.5;113.81;122.18;455.24
4.6;136.58;123.01;546.32
4.3;68.29;121.98;273.16
2.2;0;129.07;0
1.3;0;128.93;0
2.7;0;146.07;0
3.6;0;146.26;0
4.3;68.29;125.94;273.16
5.5;316.33;122.92;1265.32
6;405.03;113;1620.12
5.9;387.29;93.17;1549.16
6.5;474.37;81.67;1897.48
7.1;580.8;81.05;2323.2
8.5;1142.8;79.72;4571.2
9.1;1419.47;81.67;5677.88
8.1;960.14;93.23;3840.56
4.6;136.58;106.36;546.32
5.3;280.85;113.59;1123.4
4.5;113.81;122.04;455.24
5;227.63;113.27;910.52
5.4;298.59;106.5;1194.36
5.8;369.55;110.07;1478.2
6.4;460.5;106.89;1842
5.1;245.37;105.1;981.48
5.3;280.85;104.92;1123.4
6.6;488.24;105.98;1952.96
4.2;45.53;110.79;182.12
3.9;0;113;0
2.6;0;129.85;0
5.1;245.37;146.35;981.48
4.7;159.34;139.91;637.36
5.3;280.85;113;1123.4
6.5;474.37;124.99;1897.48
8.4;1097.13;106;4388.52
8.75;1256.95;123.44;5027.8
9.1;1419.47;132.72;5677.88
8.6;1188.46;109;4753.84
8.1;960.14;104.65;3840.56
6.4;460.5;103.55;1842
6.2;432.77;103.16;1731.08
3.9;0;104.34;0
3.6;0;112.71;0
3.1;0;107.42;0
3.6;0;103.16;0
4.4;91.05;103.16;364.2
4.6;136.58;103.16;546.32
4.4;91.05;124.53;364.2
3.6;0;103.16;0
3.8;0;100;0
4.3;68.29;109.55;273.16
4.2;45.53;128.7;182.12
3;0;133.67;0
2.1;0;141.28;0
3.5;0;156.75;0
4.3;68.29;149.07;273.16
4.2;45.53;132.54;182.12
6.3;446.64;153.7;1786.56
7.2;617.87;140.76;2471.48
6.6;488.24;135.8;1952.96
7.2;617.87;119.58;2471.48
7.3;654.95;102.19;2619.8
7.1;580.8;97;2323.2
6.4;460.5;96.15;1842
5.6;334.07;92.58;1336.28
3.4;0;92.48;0
3.9;0;88.88;0
2.7;0;88.88;0
3.7;0;92.58;0
4.5;113.81;91.7;455.24
4.6;136.58;92.48;546.32
4.7;159.34;92.48;637.36
3.9;0;92.48;0
3.7;0;90;0
4.4;91.05;88.88;364.2
4.2;45.53;93.28;182.12
3.9;0;94.32;0
3.6;0;105.36;0
5.1;245.37;113;981.48
5.1;245.37;122.75;981.48
5.3;280.85;113;1123.4
6.2;432.77;138.01;1731.08
6.6;488.24;120.07;1952.96
6.9;529.85;93.05;2119.4
7.5;729.1;90;2916.4
7;543.72;88.52;2174.88
6.4;460.5;81.44;1842
5.6;334.07;88.52;1336.28
3.7;0;90;0
0.6;0;96.35;0
0.9;0;108.46;0
2.7;0;113;0
3.5;0;109;0
4;0;107.54;0
