Wind Speed;Production;SMP;Rounded Prod
0;0;51.59;0
0;0;65.84;0
0;0;61.49;0
0;0;72.44;0
0;0;73.67;0
0;0;71.67;0
0;0;67.04;0
0;0;58.57;0
0;0;61.04;0
0;0;62.82;0
0;0;54.05;0
0;0;64.38;0
0;0;72.96;0
0;0;69;0
0;0;63.26;0
0;0;57.67;0
0;0;53.58;0
0;91.05168;44;91.05
0;1675.589784;42.55;1675.59
0;1620.11332;46.53;1620.11
0;1952.972104;30;1952.97
0;2063.925032;21.78;2063.93
0;2471.486544;21.71;2471.49
0;3840.573;24.99;3840.57
0;2119.401496;30;2119.4
0;2063.925032;43.47;2063.93
0;4205.87724;47;4205.88
0;5677.874619;49.92;5677.87
0;5871.307158;53;5871.31
0;4571.18148;42.5;4571.18
0;2916.39942;41.49;2916.4
0;2619.790836;22.07;2619.79
0;2471.486544;23.37;2471.49
0;1786.542712;30;1786.54
0;1675.589784;47.22;1675.59
0;6050.077147;56.3;6050.08
0;5119.13784;63.01;5119.14
0;1952.972104;63.88;1952.97
0;2916.39942;60.96;2916.4
0;3064.703712;54.81;3064.7
0;2768.095128;52.01;2768.1
0;1675.589784;32.21;1675.59
0;1336.274712;25.53;1336.27
0;4388.52936;23.75;4388.53
0;3064.703712;17.09;3064.7
0;1897.49564;13.13;1897.5
0;1731.066248;18.18;1731.07
0;1897.49564;30.98;1897.5
0;1194.355408;53.19;1194.36
0;1052.436104;68.87;1052.44
0;0;74.93;0
0;0;70.8;0
0;0;62.97;0
0;0;55;0
0;0;55;0
0;0;54.8;0
0;0;58.1;0
0;0;60.79;0
0;0;60.06;0
0;0;74.25;0
0;0;81;0
0;0;78.51;0
0;0;70;0
0;0;65.87;0
0;0;60;0
0;0;53;0
0;0;51.61;0
0;0;50.01;0
0;0;43.52;0
0;0;44.1;0
0;1478.194016;42.35;1478.19
0;910.5168;50;910.52
0;0;62.44;0
0;0;67.24;0
0;0;70.34;0
0;0;70.57;0
0;0;66.8;0
0;0;65.57;0
0;0;62.52;0
0;0;60;0
0;1194.355408;60.99;1194.36
0;1407.234364;65.17;1407.23
0;1786.542712;71.45;1786.54
0;1786.542712;81.9;1786.54
0;1478.194016;88.82;1478.19
0;2619.790836;83.46;2619.79
0;2008.448568;69.34;2008.45
0;1549.153668;64.61;1549.15
0;1407.234364;58.48;1407.23
0;1265.31506;54.36;1265.32
0;1194.355408;49.58;1194.36
0;5119.13784;44.8;5119.14
0;2174.87796;44;2174.88
0;2008.448568;45.99;2008.45
0;1842.019176;43;1842.02
0;1675.589784;52.23;1675.59
0;1052.436104;66.76;1052.44
0;0;69.72;0
0;0;75;0
0;0;70;0
0;0;68.09;0
0;0;68.84;0
0;0;68;0
0;1194.355408;65.44;1194.36
0;981.476452;68.1;981.48
0;0;68.69;0
0;0;69.26;0
0;0;82.15;0
0;0;90.96;0
0;0;78.82;0
0;0;70.58;0
0;0;65.19;0
0;455.2584;60;455.26
0;455.2584;58;455.26
0;0;49.01;0
0;0;44.5;0
0;0;39.6;0
0;0;44.5;0
0;0;45.7;0
0;0;53.65;0
0;0;63.84;0
0;0;70.21;0
0;0;62.94;0
0;0;65.85;0
0;0;61.03;0
0;0;59.28;0
0;0;58;0
0;0;53.52;0
0;981.476452;53.52;981.48
0;0;53.52;0
0;1265.31506;53.52;1265.32
0;0;69.02;0
0;0;80.97;0
0;1123.395756;72.11;1123.4
0;2174.87796;62.94;2174.88
0;1786.542712;59.28;1786.54
0;1842.019176;57;1842.02
0;2916.39942;53.52;2916.4
0;3509.616588;53.64;3509.62
0;6875.658405;48.38;6875.66
0;4023.22512;45.01;4023.23
0;1478.194016;49.24;1478.19
0;1336.274712;49.58;1336.27
0;910.5168;54.12;910.52
0;819.46512;63.66;819.47
0;273.15504;68.11;273.16
0;0;76.78;0
0;0;74.7;0
0;0;65.28;0
0;0;63.84;0
0;0;59.5;0
0;0;59.13;0
0;0;60;0
0;0;64.78;0
0;0;67;0
0;0;74.33;0
0;0;72.03;0
0;0;67;0
0;0;64;0
0;0;60.76;0
0;0;56;0
0;182.10336;54.12;182.1
0;910.5168;50;910.52
0;910.5168;51;910.52
0;1265.31506;47.7;1265.32
0;1478.194016;43.9;1478.19
0;910.5168;43.86;910.52
0;0;47.18;0
0;0;54.99;0
0;2008.448568;59.5;2008.45
0;1407.234364;62.42;1407.23
0;2174.87796;56.92;2174.88
0;3064.703712;54;3064.7
0;5119.13784;54.59;5119.14
0;3064.703712;48.96;3064.7
0;3509.616588;44.18;3509.62
0;2174.87796;45.5;2174.88
0;3361.312296;53.82;3361.31
0;1675.589784;54.5;1675.59
0;0;60;0
0;0;68.12;0
0;2063.925032;71.12;2063.93
0;2063.925032;64.79;2063.93
0;1952.972104;59.45;1952.97
0;2008.448568;54.59;2008.45
0;2619.790836;52.99;2619.79
0;2916.39942;58.99;2916.4
0;4571.18148;46.76;4571.18
0;1842.019176;43.67;1842.02
0;5677.874619;33;5677.87
0;7000;29.42;7000
0;7000;30.69;7000
0;7000;44.87;7000
0;7000;45.37;7000
0;7000;45.69;7000
0;7000;40.96;7000
0;7000;40.8;7000
0;7000;34.47;7000
0;7000;32.68;7000
0;7000;25.47;7000
0;7000;25.76;7000
0;7000;35.09;7000
0;1123.395756;44.3;1123.4
0;3361.312296;53.71;3361.31
0;4023.22512;62.42;4023.23
0;7000;65.13;7000
0;5301.78996;62.7;5301.79
0;7000;60;7000
0;7000;53.71;7000
0;5119.13784;47.02;5119.14
0;5119.13784;41.77;5119.14
0;4936.48572;39.41;4936.49
0;1478.194016;38.01;1478.19
0;0;37.77;0
0;0;37.22;0
0;3657.92088;43.79;3657.92
0;6875.658405;60.33;6875.66
0;5301.78996;62.52;5301.79
0;6050.077147;67.7;6050.08
0;5119.13784;60;5119.14
0;7000;51.91;7000
0;2619.790836;56.06;2619.79
0;2471.486544;52.95;2471.49
0;2174.87796;52.86;2174.88
0;819.46512;54.92;819.47
0;364.20672;59.11;364.21
0;1549.153668;60.26;1549.15
0;4388.52936;64.64;4388.53
0;1952.972104;74.41;1952.97
0;1336.274712;73.71;1336.27
0;2174.87796;64.29;2174.88
0;2008.448568;59.9;2008.45
0;5301.78996;55;5301.79
0;1194.355408;51.91;1194.36
0;6378.292025;49.5;6378.29
0;1052.436104;49.4;1052.44
0;728.41344;49;728.41
0;1052.436104;47;1052.44
0;728.41344;46.61;728.41
0;1620.11332;53.37;1620.11
0;4205.87724;59.9;4205.88
0;4753.8336;64.29;4753.83
0;5871.307158;74.47;5871.31
0;6214.184586;54.2;6214.18
0;5119.13784;51.91;5119.14
0;7000;53.7;7000
0;7000;47.8;7000
0;4753.8336;47;4753.83
0;3361.312296;50;3361.31
0;2916.39942;54.37;2916.4
0;7000;61.43;7000
0;6378.292025;64.5;6378.29
0;7000;76.03;7000
0;7000;74.23;7000
0;7000;63.71;7000
0;5119.13784;60;5119.14
0;7000;51.91;7000
0;7000;36.89;7000
0;7000;46.05;7000
0;7000;43.5;7000
0;7000;43.4;7000
0;7000;43;7000
0;7000;43;7000
0;7000;47.49;7000
0;7000;54.97;7000
0;7000;55.42;7000
0;6214.184586;55.42;6214.18
0;3509.616588;52.74;3509.62
0;2008.448568;32.53;2008.45
0;1675.589784;42.22;1675.59
0;1478.194016;32.4;1478.19
0;637.36176;30.96;637.36
0;0;32.36;0
0;0;52.15;0
0;0;52.74;0
0;0;55.42;0
0;0;65.8;0
0;0;60.5;0
0;0;55.92;0
0;910.5168;52.74;910.52
0;7000;38.55;7000
0;7000;27.61;7000
0;7000;41.11;7000
0;7000;37.85;7000
0;7000;29.46;7000
0;7000;23.87;7000
0;7000;25;7000
0;7000;29.23;7000
0;7000;41.22;7000
0;7000;50.61;7000
0;7000;50.64;7000
0;7000;44.06;7000
0;7000;36.1;7000
0;7000;36.51;7000
0;7000;32.05;7000
0;7000;31.05;7000
0;7000;36.2;7000
0;7000;35;7000
0;7000;47.6;7000
0;6626.975215;60.71;6626.98
0;5677.874619;75.04;5677.87
0;4936.48572;70.73;4936.49
0;3213.008004;61.39;3213.01
0;2768.095128;51.64;2768.1
0;3509.616588;47.54;3509.62
0;3840.573;43.97;3840.57
0;3213.008004;44.85;3213.01
0;6214.184586;43;6214.18
0;7000;42.82;7000
0;7000;36.79;7000
0;7000;44.66;7000
0;7000;48.82;7000
0;7000;56.64;7000
0;7000;64.96;7000
0;7000;58.54;7000
0;7000;53.92;7000
0;7000;56.64;7000
0;2916.39942;54.42;2916.4
0;1952.972104;52.34;1952.97
0;546.31008;51.65;546.31
0;1194.355408;53.92;1194.36
0;1731.066248;51.52;1731.07
0;1952.972104;59;1952.97
0;1786.542712;67.65;1786.54
0;1731.066248;78.79;1731.07
0;2768.095128;77.02;2768.1
0;3657.92088;68.6;3657.92
0;4023.22512;62;4023.23
0;3840.573;56.64;3840.57
0;2471.486544;54;2471.49
0;1675.589784;59.38;1675.59
0;7000;53.94;7000
0;7000;52.54;7000
0;7000;50;7000
0;7000;48.5;7000
0;7000;50;7000
0;5871.307158;59.38;5871.31
0;7000;60;7000
0;7000;53.57;7000
0;7000;52.54;7000
0;6214.184586;47.13;6214.18
0;4388.52936;44.07;4388.53
0;4753.8336;39.67;4753.83
0;2768.095128;36.85;2768.1
0;5301.78996;36.38;5301.79
0;5677.874619;43;5677.87
0;6378.292025;47.82;6378.29
0;7000;55.38;7000
0;7000;70.22;7000
0;7000;73.22;7000
0;7000;62.93;7000
0;7000;52.54;7000
0;7000;46.05;7000
0;7000;42.9;7000
0;6875.658405;51;6875.66
0;7000;44.72;7000
0;7000;42.79;7000
0;7000;40.1;7000
0;7000;39.71;7000
0;7000;33;7000
0;7000;24.99;7000
0;7000;2.58;7000
0;7000;18.55;7000
0;7000;25.01;7000
0;7000;38.9;7000
0;7000;37;7000
0;7000;33.3;7000
0;7000;26.23;7000
0;7000;25.7;7000
0;7000;29.68;7000
0;7000;43.61;7000
0;7000;49.2;7000
0;7000;61.84;7000
0;7000;61.84;7000
0;7000;61.9;7000
0;7000;52;7000
0;7000;49.06;7000
0;7000;43.61;7000
0;7000;42.5;7000
0;7000;40.96;7000
0;7000;41;7000
0;7000;40.95;7000
0;7000;40.8;7000
0;7000;51.16;7000
0;7000;57.61;7000
0;7000;68.06;7000
0;7000;67.35;7000
0;7000;59.17;7000
0;7000;55.49;7000
0;7000;53.01;7000
0;7000;49.88;7000
0;7000;49.88;7000
0;7000;53.93;7000
0;7000;56.6;7000
0;7000;60;7000
0;7000;66.25;7000
0;7000;75;7000
0;7000;75.17;7000
0;7000;66.25;7000
0;7000;56.33;7000
0;7000;55.31;7000
0;7000;49.01;7000
0;7000;52.94;7000
0;7000;51.3;7000
0;7000;51.9;7000
0;7000;50.72;7000
0;7000;50.72;7000
0;7000;53.34;7000
0;5484.44208;63;5484.44
0;6214.184586;61.16;6214.18
0;1123.395756;61.43;1123.4
0;0;59.17;0
0;0;51.9;0
0;0;53.34;0
0;0;50.7;0
0;0;48.48;0
0;0;51.45;0
0;1620.11332;53.34;1620.11
0;2174.87796;58.99;2174.88
0;2119.401496;60.95;2119.4
0;2323.182252;74.44;2323.18
0;4388.52936;80.69;4388.53
0;4023.22512;69.6;4023.23
0;3840.573;51.9;3840.57
0;4023.22512;53.34;4023.23
0;1786.542712;45.78;1786.54
0;1478.194016;45.35;1478.19
0;7000;39.58;7000
0;6875.658405;33;6875.66
0;4936.48572;30;4936.49
0;6378.292025;31.21;6378.29
0;7000;46.02;7000
0;7000;51.77;7000
0;182.10336;59.48;182.1
0;1897.49564;53.21;1897.5
0;1842.019176;48;1842.02
0;2323.182252;42.71;2323.18
0;4936.48572;34.12;4936.49
0;7000;32.61;7000
0;7000;46.05;7000
0;7000;50.59;7000
0;7000;50.59;7000
0;7000;51.94;7000
0;7000;58.67;7000
0;7000;61.9;7000
0;2323.182252;82.4;2323.18
0;7000;61.2;7000
0;3509.616588;61.2;3509.62
0;1336.274712;56;1336.27
0;1265.31506;53.44;1265.32
0;637.36176;53.25;637.36
0;910.5168;51.44;910.52
0;1549.153668;49.86;1549.15
0;6626.975215;51.11;6626.98
0;6050.077147;50.26;6050.08
0;5677.874619;54.01;5677.87
0;4023.22512;65.5;4023.23
0;5484.44208;77;5484.44
0;2619.790836;73.76;2619.79
0;4936.48572;61.36;4936.49
0;7000;51.77;7000
0;7000;51.77;7000
0;7000;53.25;7000
0;5484.44208;51.77;5484.44
0;7000;53.23;7000
0;7000;53.25;7000
0;7000;58.05;7000
0;7000;66;7000
0;7000;73.91;7000
0;7000;83.74;7000
0;7000;75;7000
0;7000;57.18;7000
0;7000;53.2;7000
0;7000;51.1;7000
0;7000;50.33;7000
0;4205.87724;46.54;4205.88
0;6050.077147;45.7;6050.08
0;5119.13784;44.8;5119.14
0;2008.448568;44.67;2008.45
0;1194.355408;47;1194.36
0;0;52.94;0
0;0;52.94;0
0;0;51.51;0
0;0;50.33;0
0;0;43.25;0
0;0;50.33;0
0;364.20672;50.33;364.21
0;1336.274712;38.01;1336.27
0;1786.542712;38.8;1786.54
0;2174.87796;50.33;2174.88
0;1897.49564;47.5;1897.5
0;3361.312296;55.6;3361.31
0;3361.312296;58;3361.31
0;1952.972104;79.1;1952.97
0;2471.486544;68;2471.49
0;2916.39942;52.94;2916.4
0;2471.486544;53.15;2471.49
0;1842.019176;50.4;1842.02
0;2916.39942;50.31;2916.4
0;6875.658405;50.31;6875.66
0;3840.573;46.5;3840.57
0;1194.355408;45.95;1194.36
0;0;45.56;0
0;0;51.49;0
0;273.15504;50.31;273.16
0;1549.153668;51.49;1549.15
0;1407.234364;52.12;1407.23
0;364.20672;51.49;364.21
0;819.46512;51.49;819.47
0;1194.355408;51.49;1194.36
0;1478.194016;50.11;1478.19
0;1897.49564;46.58;1897.5
0;1731.066248;47.47;1731.07
0;1549.153668;49.89;1549.15
0;819.46512;52.91;819.47
0;182.10336;55.2;182.1
0;3657.92088;66;3657.92
0;1194.355408;71.99;1194.36
0;1952.972104;65.2;1952.97
0;7000;53.31;7000
0;7000;52.1;7000
0;7000;48.63;7000
0;7000;50.24;7000
0;7000;39;7000
0;7000;37.3;7000
0;7000;33;7000
0;7000;33;7000
0;7000;34.44;7000
0;7000;33.1;7000
0;7000;33.04;7000
0;7000;34.42;7000
0;7000;49.08;7000
0;7000;51.42;7000
0;7000;52.02;7000
0;7000;53.15;7000
0;7000;50.24;7000
0;7000;51.42;7000
0;7000;53.76;7000
0;7000;57.75;7000
0;7000;59.16;7000
0;7000;65.2;7000
0;7000;65.2;7000
0;7000;68;7000
0;6050.077147;61.64;6050.08
0;4936.48572;56;4936.49
0;7000;53.15;7000
0;7000;47.3;7000
0;4571.18148;45.5;4571.18
0;5677.874619;45;5677.87
0;2768.095128;43.02;2768.1
0;1620.11332;45;1620.11
0;2174.87796;50.06;2174.88
0;4023.22512;63.92;4023.23
0;2119.401496;79.27;2119.4
0;2471.486544;86.66;2471.49
0;1731.066248;67.9;1731.07
0;1336.274712;59.34;1336.27
0;455.2584;56.41;455.26
0;0;56.55;0
0;0;52.99;0
0;0;58.16;0
0;0;60.5;0
0;0;62.62;0
0;0;70.91;0
0;1052.436104;110.6;1052.44
0;637.36176;97.03;637.36
0;1842.019176;80;1842.02
0;1675.589784;60.61;1675.59
0;1731.066248;57.93;1731.07
0;1478.194016;56;1478.19
0;1407.234364;80.05;1407.23
0;2619.790836;68.61;2619.79
0;1842.019176;61.13;1842.02
0;1897.49564;60.44;1897.5
0;1265.31506;59.08;1265.32
0;1052.436104;60;1052.44
0;0;68.09;0
0;0;73.4;0
0;0;81.09;0
0;0;72.55;0
0;0;63.02;0
0;0;59.7;0
0;0;57.94;0
0;0;56.47;0
0;0;56.49;0
0;0;57.96;0
0;0;59.94;0
0;981.476452;66;981.48
0;1620.11332;90.16;1620.11
0;1842.019176;93.3;1842.02
0;1842.019176;70;1842.02
0;1478.194016;61.7;1478.19
0;1407.234364;58.3;1407.23
0;2323.182252;56;2323.18
0;1407.234364;54.93;1407.23
0;3064.703712;50.62;3064.7
0;2323.182252;50.03;2323.18
0;2008.448568;49.04;2008.45
0;2471.486544;49;2471.49
0;2063.925032;53.08;2063.93
0;1052.436104;58.9;1052.44
0;0;69.9;0
0;0;68.08;0
0;0;61.6;0
0;0;55.97;0
0;0;50.62;0
0;0;49.43;0
0;1786.542712;46.35;1786.54
0;1897.49564;43.5;1897.5
0;2323.182252;46.99;2323.18
0;2063.925032;48.44;2063.93
0;3840.573;57.71;3840.57
0;5301.78996;60.93;5301.79
0;5677.874619;62.89;5677.87
0;4388.52936;58.94;4388.53
0;4388.52936;55.35;4388.53
0;3840.573;51.9;3840.57
0;5484.44208;39;5484.44
0;6214.184586;34.77;6214.18
0;7000;36.5;7000
0;7000;45.14;7000
0;2471.486544;40.83;2471.49
0;6050.077147;48.96;6050.08
0;2471.486544;50.64;2471.49
0;981.476452;61.38;981.48
0;7000;63.41;7000
0;1123.395756;55;1123.4
0;0;53.14;0
0;0;53.14;0
0;0;53.14;0
0;0;53.14;0
0;2008.448568;50.64;2008.45
0;2768.095128;54.2;2768.1
0;4023.22512;60;4023.23
0;1407.234364;60.95;1407.23
0;7000;67.37;7000
0;7000;82.09;7000
0;2768.095128;83.49;2768.1
0;5677.874619;74.2;5677.87
0;7000;62.95;7000
0;7000;59.12;7000
0;7000;53.91;7000
0;7000;55;7000
0;7000;51.56;7000
0;7000;50.83;7000
0;7000;50.15;7000
0;7000;50.1;7000
0;7000;55.41;7000
0;7000;59.27;7000
0;7000;95.35;7000
0;7000;73.35;7000
0;7000;65.74;7000
0;7000;57.91;7000
0;5677.874619;51;5677.87
0;1620.11332;50.79;1620.11
0;455.2584;49.61;455.26
0;0;51.66;0
0;0;58.09;0
0;0;60.48;0
0;0;64.74;0
0;0;74.26;0
0;0;77.78;0
0;1052.436104;66.79;1052.44
0;1620.11332;60.48;1620.11
0;3657.92088;55;3657.92
0;4388.52936;50.33;4388.53
0;5301.78996;55.11;5301.79
0;1952.972104;55;1952.97
0;2768.095128;51.28;2768.1
0;4205.87724;51.28;4205.88
0;3657.92088;51.76;3657.92
0;3213.008004;52.8;3213.01
0;1842.019176;58.09;1842.02
0;3213.008004;60;3213.01
0;2063.925032;60;2063.93
0;1336.274712;52.45;1336.27
0;455.2584;51.04;455.26
0;0;51.04;0
0;0;51.04;0
0;1620.11332;44.9;1620.11
0;1620.11332;48.89;1620.11
0;3509.616588;51.28;3509.62
0;6050.077147;57;6050.08
0;6875.658405;59.6;6875.66
0;5871.307158;66.98;5871.31
0;5119.13784;70.87;5119.14
0;5484.44208;63.48;5484.44
0;6626.975215;58.11;6626.98
0;7000;52.45;7000
0;7000;45.02;7000
0;7000;58.73;7000
0;5484.44208;51.98;5484.44
0;7000;43.72;7000
0;7000;51.98;7000
0;7000;47.98;7000
0;7000;50.01;7000
0;2471.486544;36.04;2471.49
0;4388.52936;35;4388.53
0;3657.92088;37.44;3657.92
0;2119.401496;42.89;2119.4
0;2323.182252;44.9;2323.18
0;2471.486544;44.7;2471.49
0;4023.22512;43.22;4023.23
0;1123.395756;31.4;1123.4
0;2174.87796;43.03;2174.88
0;3064.703712;43.9;3064.7
0;3657.92088;50.81;3657.92
0;3509.616588;59.84;3509.62
0;4023.22512;68.53;4023.23
0;4753.8336;72.37;4753.83
0;4205.87724;68.46;4205.88
0;2768.095128;61.36;2768.1
0;2323.182252;52.8;2323.18
0;1897.49564;44.8;1897.5
0;2545.63869;46.73;2545.64
0;3657.92088;41.04;3657.92
0;3657.92088;37.28;3657.92
0;4936.48572;35.03;4936.49
0;5871.307158;33.41;5871.31
0;5301.78996;45;5301.79
0;4205.87724;55.6;4205.88
0;5484.44208;62.47;5484.44
0;2619.790836;54.19;2619.79
0;1897.49564;48.03;1897.5
0;1265.31506;10;1265.32
0;364.20672;7;364.21
0;182.10336;3;182.1
0;0;0;0
0;0;8;0
0;0;49.75;0
0;0;47.08;0
0;0;58.39;0
0;0;66.01;0
0;0;72;0
0;0;65.39;0
0;0;62.46;0
0;0;59.3;0
0;0;54.19;0
0;0;48.88;0
0;637.36176;43.15;637.36
0;1052.436104;40;1052.44
0;0;39.26;0
0;910.5168;43.08;910.52
0;1194.355408;51.65;1194.36
0;728.41344;64;728.41
0;0;69.01;0
0;819.46512;74.2;819.47
0;981.476452;66;981.48
0;1336.274712;64.13;1336.27
0;1407.234364;59.79;1407.23
0;1123.395756;59.06;1123.4
0;1549.153668;57.17;1549.15
0;1336.274712;59.89;1336.27
0;1478.194016;62.46;1478.19
0;981.476452;65.01;981.48
0;0;66.82;0
0;2063.925032;76.92;2063.93
0;981.476452;80.44;981.48
0;1549.153668;68.62;1549.15
0;3064.703712;64.35;3064.7
0;3840.573;58.11;3840.57
0;5301.78996;56.01;5301.79
0;3213.008004;44.5;3213.01
0;1549.153668;42.85;1549.15
0;2008.448568;42;2008.45
0;2063.925032;40.02;2063.93
0;3657.92088;41.12;3657.92
0;2916.39942;52.33;2916.4
0;1952.972104;61.2;1952.97
0;1786.542712;63.21;1786.54
0;3361.312296;64;3361.31
0;3064.703712;61.54;3064.7
0;3213.008004;57.52;3213.01
0;273.15504;54.95;273.16
0;1549.153668;54.82;1549.15
0;728.41344;51.37;728.41
0;0;51.8;0
0;1952.972104;54.95;1952.97
0;0;54.95;0
0;0;61.54;0
0;0;76.09;0
0;2323.182252;84.13;2323.18
0;4205.87724;69.28;4205.88
0;3840.573;58.57;3840.57
0;2119.401496;54.95;2119.4
0;1842.019176;50.19;1842.02
0;2063.925032;58.26;2063.93
0;7000;58.26;7000
0;7000;54.95;7000
0;7000;54.95;7000
0;3213.008004;56.26;3213.01
0;2768.095128;60.9;2768.1
0;1952.972104;67.93;1952.97
0;7000;79.15;7000
0;7000;82.46;7000
0;6626.975215;75;6626.98
0;7000;69.51;7000
0;7000;68;7000
0;7000;64;7000
0;7000;63.5;7000
0;7000;65.59;7000
0;7000;69.08;7000
0;7000;73.09;7000
0;7000;87;7000
0;7000;95.95;7000
0;7000;98.71;7000
0;6050.077147;87;6050.08
0;7000;77.93;7000
0;6050.077147;65.43;6050.08
0;6050.077147;60.8;6050.08
0;5301.78996;53.64;5301.79
0;1731.066248;52.93;1731.07
0;1675.589784;50.7;1675.59
0;2174.87796;50.06;2174.88
0;3064.703712;50.06;3064.7
0;2916.39942;53.64;2916.4
0;3213.008004;61.82;3213.01
0;6875.658405;65.02;6875.66
0;5677.874619;63.37;5677.87
0;7000;63;7000
0;4571.18148;59.62;4571.18
0;1731.066248;60.15;1731.07
0;1336.274712;59.2;1336.27
0;1123.395756;59.38;1123.4
0;0;61;0
0;0;62.11;0
0;0;64;0
0;0;67.89;0
0;0;84.92;0
0;0;74.24;0
0;0;66.4;0
0;546.31008;63;546.31
0;1675.589784;60.64;1675.59
0;3840.573;60.11;3840.57
0;7000;64.67;7000
0;2916.39942;63.37;2916.4
0;4753.8336;58.3;4753.83
0;4388.52936;53.56;4388.53
0;7000;53.56;7000
0;7000;58.3;7000
0;7000;58.3;7000
0;7000;63.37;7000
0;7000;71.11;7000
0;7000;70.59;7000
0;7000;73.11;7000
0;7000;68.11;7000
0;7000;67.11;7000
0;7000;63.17;7000
0;5301.78996;63.49;5301.79
0;5119.13784;65.28;5119.14
0;3657.92088;65.96;3657.92
0;2323.182252;69.73;2323.18
0;2174.87796;74.42;2174.88
0;1786.542712;81.16;1786.54
0;1842.019176;69.73;1842.02
0;1123.395756;63.68;1123.4
0;637.36176;60.85;637.36
0;455.2584;54.4;455.26
0;455.2584;53.08;455.26
0;910.5168;51.65;910.52
0;1052.436104;51.7;1052.44
0;637.36176;50.44;637.36
0;637.36176;49.33;637.36
0;728.41344;52.77;728.41
0;728.41344;52.13;728.41
0;0;52;0
0;0;51.58;0
0;0;52.26;0
0;0;51.65;0
0;0;51.65;0
0;182.10336;53.32;182.1
0;364.20672;48.74;364.21
0;0;44.4;0
0;0;47.51;0
0;0;50.73;0
0;0;60.6;0
0;0;69;0
0;0;54.86;0
0;0;69.9;0
0;0;63.12;0
0;0;55;0
0;0;50.47;0
0;1194.355408;49.55;1194.36
0;1336.274712;48.74;1336.27
0;1786.542712;47.76;1786.54
0;2063.925032;47.01;2063.93
0;1842.019176;47.4;1842.02
0;1265.31506;50.56;1265.32
0;0;67.68;0
0;0;76.39;0
0;0;77.45;0
0;0;73.03;0
0;546.31008;65.46;546.31
0;1675.589784;62.87;1675.59
0;364.20672;63.76;364.21
0;910.5168;61.67;910.52
0;0;62.59;0
0;0;62.4;0
0;0;64.46;0
0;182.10336;68;182.1
0;1549.153668;75.5;1549.15
0;1478.194016;90.47;1478.19
0;1265.31506;75;1265.32
0;1123.395756;65.43;1123.4
0;1786.542712;60.8;1786.54
0;3840.573;56.31;3840.57
0;6050.077147;53.29;6050.08
0;7000;50.2;7000
0;4571.18148;47.5;4571.18
0;6378.292025;42.57;6378.29
0;7000;40.86;7000
0;7000;47.59;7000
0;7000;61.6;7000
0;7000;70.09;7000
0;7000;72.66;7000
0;7000;60;7000
0;7000;53.27;7000
0;7000;53.27;7000
0;7000;56.1;7000
0;7000;46.86;7000
0;7000;45.7;7000
0;7000;46.45;7000
0;7000;53.27;7000
0;7000;54.8;7000
0;7000;71.4;7000
0;6875.658405;82;6875.66
0;7000;66.78;7000
0;7000;54.92;7000
0;7000;54.76;7000
0;7000;50.2;7000
0;7000;56.97;7000
0;7000;50.52;7000
0;7000;49;7000
0;7000;39.2;7000
0;7000;50.04;7000
0;7000;56.19;7000
0;7000;64.97;7000
0;7000;74.21;7000
0;7000;70.25;7000
0;7000;58.41;7000
0;7000;53.09;7000
0;7000;53;7000
0;7000;53.09;7000
0;7000;49.77;7000
0;7000;51.79;7000
0;7000;54.43;7000
0;7000;53.19;7000
0;5484.44208;65.05;5484.44
0;3213.008004;72.86;3213.01
0;3657.92088;85.86;3657.92
0;1842.019176;73.58;1842.02
0;1675.589784;60.98;1675.59
0;1265.31506;58.5;1265.32
0;546.31008;57.41;546.31
0;819.46512;54.55;819.47
0;1620.11332;54;1620.11
0;910.5168;52.5;910.52
0;182.10336;52.04;182.1
0;0;53.17;0
0;0;55;0
0;0;62.5;0
0;0;67.51;0
0;0;67.79;0
0;0;60.96;0
0;0;58.13;0
0;0;61;0
0;91.05168;57.59;91.05
0;0;53.17;0
0;0;57.47;0
0;0;60.96;0
0;0;65;0
0;0;70;0
0;0;88;0
0;0;93;0
0;455.2584;82.29;455.26
0;1194.355408;71;1194.36
0;1194.355408;64.65;1194.36
0;981.476452;60.96;981.48
0;637.36176;61.03;637.36
0;2323.182252;62.48;2323.18
0;1842.019176;58.13;1842.02
0;1194.355408;54;1194.36
0;910.5168;60.96;910.52
0;182.10336;63.62;182.1
0;0;67;0
0;0;70.42;0
0;0;72.89;0
0;0;69;0
0;0;63.9;0
0;0;62.32;0
0;0;60;0
0;0;59;0
0;0;61;0
0;0;63.57;0
0;0;65;0
0;0;76.61;0
0;0;99.47;0
0;0;100.91;0
0;0;82.71;0
0;0;74.99;0
0;0;61;0
0;0;58;0
0;0;77.23;0
0;0;58.31;0
0;0;54.28;0
0;0;54.09;0
0;0;53.4;0
0;0;54;0
0;0;54.11;0
0;0;59.47;0
0;0;58.31;0
0;0;57.33;0
0;0;57.19;0
0;0;54;0
0;273.15504;51.93;273.16
0;0;49.67;0
0;0;51.75;0
0;0;54.88;0
0;0;59.47;0
0;0;59.92;0
0;0;78.41;0
0;0;84.47;0
0;273.15504;74.21;273.16
0;0;63.93;0
0;0;58;0
0;0;54;0
0;0;74.2;0
0;819.46512;60.01;819.47
0;546.31008;54.69;546.31
0;0;54.89;0
0;0;61.13;0
0;0;61.47;0
0;0;62.43;0
0;1897.49564;61.13;1897.5
0;3064.703712;62.64;3064.7
0;7000;62.5;7000
